,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh_shooting,SoT,SoT%,G/Sh,G/SoT,Dist,FK_shooting,PK,PKatt_shooting,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt_keeper,PKA,PKsv,PKm,Cmp_keeper,Att_keeper,Cmp%_keeper,Att_keeper,Thr,Launch%,AvgLen,Att_keeper,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Cmp_passing,Att_passing,Cmp%_passing,TotDist_passing,PrgDist_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Ast,xA,KP,1/3_passing,PPA,CrsPA,Prog_passing,Att_passing_types,Live_passing_types,Dead,FK_passing_types,TB,Press_passing_types,Sw,Crs_passing_types,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp_passing_types,Off_passing_types,Out,Int_passing_types,Blocks_passing_types,SCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,GCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,Tkl,TklW_defense,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Tkl,Att_defense,Tkl%,Past,Press_defense,Succ_defense,%,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Blocks_defense,Sh_defense,ShSv,Pass,Int_defense,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Succ_possession,Att_possession,Succ%,#Pl,Megs,Carries,TotDist_possession,PrgDist_possession,Prog_possession,1/3_possession,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_possession,CrdY,CrdR,2CrdY,Fls,Fld_misc,Off_misc,Crs_misc,Int_misc,TklW_misc,PKwon,PKcon,OG,Recov,Won,Lost,Won%,team
14,2017-11-25,15:00,Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,0,9.0,2.0,22.2,0.0,0.0,21.0,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Match Report,5.0,5.0,80.0,0.0,1.1,1.1,0,0,0,0,7.0,25.0,28.0,27.0,4.0,66.7,46.9,8.0,87.5,56.9,16.0,2.0,12.5,0.0,12.0,335.0,442.0,75.8,6855.0,2575.0,135.0,152.0,88.8,135.0,166.0,81.3,58.0,107.0,54.2,0,0.5,8.0,27.0,5.0,1.0,30.0,442.0,404.0,38.0,11.0,1.0,93.0,14.0,11.0,0.0,0.0,0.0,0.0,281.0,64.0,97.0,112.0,269.0,23.0,17.0,8.0,335.0,1.0,11.0,14.0,6.0,16.0,11.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,17.0,15.0,1.0,15.0,32.0,46.9,17.0,135.0,44.0,32.6,54.0,67.0,14.0,24.0,4.0,0.0,20.0,12.0,,36.0,0.0,42.0,590.0,87.0,249.0,260.0,113.0,24.0,552.0,6.0,8.0,75.0,6.0,0.0,346.0,2025.0,1110.0,35.0,8.0,7.0,15.0,11.0,388.0,335.0,86.3,30.0,2,0,0,15.0,11.0,1.0,11.0,12.0,22.0,0.0,0.0,1,94.0,17.0,19.0,47.2,BrightonandHoveAlbion
15,2017-11-28,19:45,Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,0,10.0,3.0,30.0,0.0,0.0,15.5,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Match Report,4.0,4.0,100.0,1.0,0.5,0.5,0,0,0,0,8.0,22.0,36.4,22.0,4.0,54.5,42.6,10.0,100.0,64.2,8.0,1.0,12.5,1.0,17.0,372.0,508.0,73.2,7836.0,2594.0,146.0,180.0,81.1,151.0,176.0,85.8,73.0,133.0,54.9,0,0.4,9.0,21.0,5.0,2.0,28.0,508.0,451.0,57.0,8.0,0.0,72.0,30.0,12.0,10.0,7.0,3.0,0.0,281.0,105.0,122.0,132.0,299.0,28.0,28.0,7.0,372.0,4.0,9.0,13.0,17.0,16.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,11.0,6.0,3.0,4.0,14.0,28.6,10.0,126.0,45.0,35.7,48.0,50.0,28.0,10.0,2.0,0.0,8.0,8.0,,27.0,0.0,55.0,604.0,70.0,223.0,255.0,156.0,18.0,548.0,7.0,10.0,70.0,7.0,0.0,361.0,1986.0,1049.0,37.0,10.0,3.0,13.0,5.0,486.0,372.0,76.5,28.0,2,0,0,15.0,8.0,5.0,12.0,8.0,11.0,0.0,0.0,0,101.0,22.0,32.0,40.7,BrightonandHoveAlbion
16,2017-12-02,15:00,Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,1,5.0,1.0,20.0,0.0,0.0,13.2,0.0,1,1,1.7,0.9,0.19,-0.7,-0.9,Match Report,6.0,2.0,16.7,0.0,2.3,-1.7,0,0,0,0,12.0,18.0,66.7,24.0,5.0,50.0,40.0,7.0,85.7,56.4,6.0,0.0,0.0,0.0,8.7,415.0,517.0,80.3,8612.0,2836.0,154.0,176.0,87.5,163.0,195.0,83.6,80.0,120.0,66.7,0,0.7,3.0,21.0,2.0,2.0,20.0,517.0,482.0,35.0,8.0,0.0,75.0,17.0,9.0,2.0,0.0,2.0,0.0,350.0,66.0,101.0,101.0,355.0,21.0,12.0,9.0,415.0,0.0,11.0,26.0,4.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,11.0,6.0,0.0,8.0,24.0,33.3,16.0,162.0,53.0,32.7,63.0,60.0,39.0,13.0,3.0,0.0,10.0,12.0,,14.0,1.0,43.0,604.0,67.0,231.0,312.0,114.0,8.0,569.0,11.0,19.0,57.9,13.0,0.0,396.0,1939.0,977.0,24.0,12.0,0.0,14.0,9.0,500.0,415.0,83.0,20.0,1,0,0,9.0,6.0,0.0,9.0,12.0,11.0,1.0,0.0,1,87.0,19.0,14.0,57.6,BrightonandHoveAlbion
17,2017-12-09,15:00,Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,0,7.0,2.0,28.6,0.0,0.0,22.3,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Match Report,6.0,4.0,66.7,0.0,1.9,-0.1,0,0,0,0,10.0,32.0,31.3,28.0,4.0,78.6,48.9,11.0,90.9,64.8,9.0,0.0,0.0,1.0,15.6,297.0,429.0,69.2,6268.0,2678.0,105.0,127.0,82.7,128.0,160.0,80.0,59.0,118.0,50.0,0,0.2,4.0,15.0,2.0,0.0,24.0,429.0,378.0,51.0,7.0,0.0,97.0,9.0,8.0,1.0,0.0,1.0,0.0,209.0,83.0,137.0,91.0,255.0,25.0,29.0,7.0,297.0,5.0,13.0,9.0,16.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,13.0,9.0,0.0,5.0,12.0,41.7,7.0,233.0,67.0,28.8,87.0,103.0,43.0,23.0,5.0,0.0,18.0,23.0,,32.0,1.0,43.0,571.0,76.0,240.0,256.0,96.0,10.0,523.0,6.0,13.0,46.2,7.0,2.0,270.0,1265.0,527.0,15.0,5.0,2.0,9.0,19.0,395.0,297.0,75.2,24.0,0,0,0,12.0,6.0,5.0,8.0,23.0,12.0,0.0,0.0,0,100.0,32.0,35.0,47.8,BrightonandHoveAlbion
18,2017-12-13,20:00,Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,0,7.0,4.0,57.1,0.0,0.0,15.3,0.0,0,0,0.6,0.6,0.09,-0.6,-0.6,Match Report,7.0,4.0,71.4,0.0,2.5,0.5,0,0,0,0,11.0,29.0,37.9,23.0,2.0,82.6,57.4,10.0,100.0,66.1,15.0,1.0,6.7,0.0,10.7,196.0,293.0,66.9,4365.0,1847.0,69.0,90.0,76.7,76.0,99.0,76.8,43.0,84.0,51.2,0,0.3,6.0,13.0,4.0,1.0,9.0,293.0,252.0,41.0,7.0,0.0,82.0,9.0,3.0,2.0,0.0,1.0,1.0,123.0,58.0,112.0,60.0,160.0,23.0,19.0,3.0,196.0,1.0,8.0,12.0,12.0,11.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,14.0,6.0,0.0,6.0,27.0,22.2,21.0,300.0,69.0,23.0,150.0,121.0,29.0,22.0,15.0,0.0,7.0,17.0,,28.0,0.0,27.0,417.0,90.0,218.0,163.0,57.0,13.0,377.0,13.0,22.0,59.1,14.0,0.0,231.0,969.0,519.0,19.0,5.0,3.0,13.0,14.0,286.0,196.0,68.5,9.0,1,0,0,13.0,6.0,1.0,3.0,17.0,13.0,0.0,0.0,0,79.0,29.0,20.0,59.2,BrightonandHoveAlbion
19,2017-12-16,15:00,Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,0,11.0,2.0,18.2,0.0,0.0,19.0,0.0,0,1,1.4,0.6,0.06,-1.4,-0.6,Match Report,6.0,6.0,100.0,1.0,1.9,1.9,0,0,0,0,11.0,26.0,42.3,28.0,2.0,78.6,53.6,4.0,100.0,63.0,7.0,0.0,0.0,1.0,15.6,403.0,537.0,75.0,8364.0,2883.0,150.0,175.0,85.7,179.0,212.0,84.4,69.0,135.0,51.1,0,0.5,8.0,27.0,7.0,2.0,25.0,537.0,477.0,60.0,14.0,0.0,110.0,24.0,22.0,8.0,5.0,1.0,2.0,323.0,75.0,139.0,141.0,312.0,26.0,33.0,6.0,403.0,2.0,11.0,16.0,19.0,15.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,4.0,5.0,0.0,3.0,11.0,27.3,8.0,139.0,44.0,31.7,37.0,65.0,37.0,15.0,7.0,1.0,8.0,6.0,,49.0,0.0,60.0,658.0,67.0,231.0,299.0,170.0,15.0,603.0,4.0,10.0,40.0,5.0,0.0,361.0,1998.0,999.0,36.0,13.0,1.0,13.0,10.0,481.0,403.0,83.8,25.0,4,0,0,16.0,16.0,2.0,22.0,6.0,8.0,1.0,0.0,0,109.0,43.0,36.0,54.4,BrightonandHoveAlbion
20,2017-12-23,15:00,Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,1,14.0,3.0,21.4,0.07,0.33,15.3,0.0,0,0,1.5,1.5,0.11,-0.5,-0.5,Match Report,1.0,1.0,100.0,1.0,0.0,0.0,0,0,0,0,10.0,21.0,47.6,18.0,4.0,72.2,55.2,8.0,100.0,65.0,15.0,3.0,20.0,0.0,10.0,356.0,474.0,75.1,7222.0,2940.0,156.0,186.0,83.9,130.0,156.0,83.3,63.0,111.0,56.8,1,1.1,12.0,29.0,3.0,2.0,37.0,474.0,426.0,48.0,11.0,0.0,75.0,21.0,12.0,6.0,2.0,1.0,3.0,271.0,65.0,138.0,142.0,242.0,25.0,22.0,10.0,356.0,6.0,15.0,10.0,10.0,21.0,14.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0,5.0,0.0,3.0,12.0,25.0,9.0,175.0,53.0,30.3,63.0,69.0,43.0,14.0,4.0,0.0,10.0,20.0,,19.0,1.0,52.0,599.0,49.0,186.0,271.0,172.0,28.0,552.0,16.0,26.0,61.5,17.0,0.0,332.0,1632.0,831.0,31.0,12.0,6.0,17.0,15.0,446.0,356.0,79.8,37.0,0,0,0,11.0,12.0,6.0,12.0,20.0,5.0,0.0,0.0,0,104.0,37.0,29.0,56.1,BrightonandHoveAlbion
21,2017-12-26,15:00,Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,0,8.0,1.0,12.5,0.0,0.0,18.7,1.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Match Report,7.0,5.0,71.4,0.0,3.1,1.1,0,0,0,0,13.0,22.0,59.1,15.0,4.0,73.3,52.0,12.0,91.7,60.6,9.0,0.0,0.0,0.0,9.0,287.0,377.0,76.1,6658.0,2355.0,101.0,122.0,82.8,115.0,144.0,79.9,69.0,99.0,69.7,0,0.3,6.0,16.0,4.0,3.0,14.0,377.0,339.0,38.0,9.0,0.0,54.0,18.0,10.0,1.0,1.0,0.0,0.0,229.0,54.0,94.0,99.0,234.0,11.0,13.0,5.0,287.0,2.0,5.0,9.0,9.0,12.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,11.0,3.0,1.0,2.0,23.0,8.7,21.0,166.0,38.0,22.9,99.0,50.0,17.0,17.0,10.0,1.0,7.0,10.0,,31.0,0.0,34.0,485.0,71.0,220.0,222.0,78.0,8.0,446.0,7.0,12.0,58.3,7.0,0.0,272.0,1388.0,761.0,25.0,9.0,1.0,11.0,8.0,354.0,287.0,81.1,21.0,1,0,0,12.0,8.0,2.0,10.0,10.0,10.0,0.0,0.0,0,77.0,20.0,14.0,58.8,BrightonandHoveAlbion
22,2017-12-30,15:00,Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,0,10.0,4.0,40.0,0.0,0.0,16.6,1.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Match Report,2.0,2.0,100.0,1.0,0.6,0.6,0,0,0,0,7.0,23.0,30.4,19.0,0.0,84.2,58.6,7.0,100.0,73.4,8.0,1.0,12.5,0.0,10.7,426.0,548.0,77.7,8939.0,2983.0,187.0,202.0,92.6,148.0,188.0,78.7,83.0,134.0,61.9,0,0.4,5.0,29.0,3.0,1.0,27.0,548.0,502.0,46.0,11.0,0.0,76.0,32.0,14.0,6.0,4.0,2.0,0.0,330.0,90.0,128.0,171.0,312.0,18.0,21.0,4.0,426.0,2.0,9.0,17.0,18.0,14.0,6.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,7.0,5.0,1.0,6.0,22.0,27.3,16.0,131.0,49.0,37.4,52.0,61.0,18.0,18.0,5.0,0.0,13.0,14.0,,44.0,0.0,55.0,683.0,61.0,242.0,327.0,151.0,17.0,638.0,15.0,22.0,68.2,15.0,0.0,437.0,1907.0,874.0,32.0,17.0,3.0,15.0,12.0,490.0,426.0,86.9,27.0,2,0,0,12.0,10.0,2.0,14.0,14.0,10.0,0.0,0.0,0,111.0,38.0,34.0,52.8,BrightonandHoveAlbion
23,2018-01-01,12:30,Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,2,14.0,6.0,42.9,0.14,0.33,17.0,0.0,0,0,2.2,2.2,0.16,-0.2,-0.2,Match Report,9.0,7.0,77.8,0.0,2.7,0.7,0,0,0,0,14.0,29.0,48.3,23.0,4.0,82.6,52.4,10.0,100.0,63.0,6.0,0.0,0.0,0.0,17.5,325.0,435.0,74.7,7042.0,2412.0,114.0,136.0,83.8,134.0,155.0,86.5,66.0,122.0,54.1,2,1.5,9.0,14.0,10.0,2.0,32.0,435.0,387.0,48.0,9.0,1.0,74.0,21.0,13.0,5.0,3.0,2.0,0.0,255.0,73.0,107.0,90.0,288.0,13.0,21.0,6.0,325.0,2.0,13.0,18.0,9.0,21.0,15.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,25.0,14.0,15.0,9.0,1.0,9.0,25.0,36.0,16.0,149.0,41.0,27.5,58.0,60.0,31.0,26.0,13.0,0.0,13.0,21.0,,35.0,0.0,49.0,582.0,90.0,225.0,247.0,147.0,32.0,535.0,9.0,14.0,64.3,11.0,2.0,337.0,1842.0,942.0,34.0,18.0,3.0,11.0,5.0,408.0,325.0,79.7,32.0,2,0,0,17.0,12.0,1.0,13.0,21.0,14.0,0.0,0.0,0,74.0,31.0,16.0,66.0,BrightonandHoveAlbion
24,2018-01-08,19:45,FA Cup,Third round,Mon,Home,W,2,1,Crystal Palace,2,18.0,6.0,33.3,0.11,0.33,,,0,0,,,,,,Match Report,3.0,2.0,66.7,0.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,12.0,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.0,9.0,1.0,25.0,12.0,16.0,,,0,,,,,BrightonandHoveAlbion
25,2018-01-13,15:00,Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,0,14.0,1.0,7.1,0.0,0.0,21.0,0.0,0,0,0.6,0.6,0.04,-0.6,-0.6,Match Report,4.0,2.0,50.0,0.0,0.9,-1.1,0,0,0,0,9.0,21.0,42.9,20.0,6.0,50.0,40.8,11.0,100.0,67.1,6.0,2.0,33.3,2.0,24.7,374.0,494.0,75.7,7956.0,2958.0,156.0,185.0,84.3,141.0,173.0,81.5,72.0,123.0,58.5,0,0.4,9.0,35.0,7.0,2.0,43.0,494.0,443.0,51.0,11.0,0.0,38.0,25.0,17.0,6.0,2.0,2.0,1.0,295.0,63.0,136.0,112.0,300.0,36.0,20.0,11.0,374.0,2.0,5.0,6.0,9.0,19.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,12.0,6.0,1.0,7.0,24.0,29.2,17.0,136.0,34.0,25.0,57.0,51.0,28.0,15.0,5.0,0.0,10.0,11.0,,40.0,0.0,55.0,625.0,61.0,209.0,271.0,178.0,26.0,574.0,6.0,10.0,60.0,7.0,0.0,383.0,1979.0,1016.0,37.0,7.0,7.0,15.0,8.0,456.0,374.0,82.0,43.0,0,0,0,17.0,9.0,2.0,17.0,11.0,14.0,0.0,0.0,0,97.0,25.0,26.0,49.0,BrightonandHoveAlbion
26,2018-01-20,12:30,Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,0,11.0,3.0,27.3,0.0,0.0,15.9,0.0,0,0,1.5,1.5,0.13,-1.5,-1.5,Match Report,10.0,5.0,60.0,0.0,2.9,-1.1,0,0,0,0,3.0,10.0,30.0,8.0,3.0,62.5,46.6,5.0,100.0,71.6,6.0,0.0,0.0,0.0,8.5,322.0,416.0,77.4,7418.0,2350.0,92.0,111.0,82.9,153.0,171.0,89.5,74.0,128.0,57.8,0,0.7,6.0,30.0,8.0,3.0,30.0,416.0,373.0,43.0,5.0,0.0,55.0,26.0,21.0,5.0,1.0,1.0,3.0,261.0,51.0,104.0,80.0,282.0,13.0,23.0,7.0,322.0,2.0,11.0,8.0,10.0,11.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,7.0,7.0,1.0,4.0,21.0,19.0,17.0,150.0,39.0,26.0,46.0,64.0,40.0,20.0,3.0,0.0,17.0,5.0,,12.0,1.0,42.0,519.0,44.0,157.0,256.0,132.0,20.0,477.0,6.0,9.0,66.7,6.0,0.0,319.0,1521.0,840.0,35.0,8.0,2.0,12.0,13.0,347.0,322.0,92.8,42.0,3,0,0,13.0,6.0,4.0,21.0,5.0,11.0,0.0,0.0,0,83.0,17.0,12.0,58.6,BrightonandHoveAlbion
27,2018-01-27,15:00,FA Cup,Fourth round,Sat,Away,W,1,0,Middlesbrough,1,11.0,4.0,36.4,0.09,0.25,,,0,0,,,,,,Match Report,3.0,3.0,100.0,1.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,6.0,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,16.0,5.0,1.0,12.0,6.0,10.0,,,0,,,,,BrightonandHoveAlbion
28,2018-01-31,19:45,Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,1,8.0,1.0,12.5,0.0,0.0,24.6,0.0,1,1,1.1,0.3,0.04,-0.1,-0.3,Match Report,3.0,2.0,66.7,0.0,0.9,-0.1,0,0,0,0,18.0,32.0,56.3,19.0,1.0,89.5,55.2,16.0,93.8,64.5,16.0,0.0,0.0,0.0,10.6,226.0,341.0,66.3,5133.0,2420.0,90.0,113.0,79.6,84.0,117.0,71.8,49.0,95.0,51.6,0,0.3,5.0,30.0,2.0,1.0,20.0,341.0,300.0,41.0,7.0,0.0,96.0,11.0,12.0,2.0,0.0,1.0,1.0,152.0,50.0,139.0,60.0,202.0,29.0,14.0,7.0,226.0,4.0,8.0,8.0,14.0,12.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,11.0,10.0,8.0,3.0,7.0,26.0,26.9,19.0,146.0,42.0,28.8,63.0,57.0,26.0,21.0,8.0,0.0,13.0,22.0,,42.0,0.0,34.0,481.0,74.0,184.0,203.0,113.0,13.0,439.0,8.0,13.0,61.5,10.0,0.0,220.0,1147.0,566.0,17.0,5.0,4.0,9.0,13.0,315.0,226.0,71.7,20.0,1,0,0,15.0,9.0,5.0,12.0,22.0,11.0,1.0,0.0,0,94.0,46.0,19.0,70.8,BrightonandHoveAlbion
29,2018-02-03,15:00,Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,3,21.0,5.0,23.8,0.14,0.6,16.6,0.0,0,0,2.5,2.5,0.12,0.5,0.5,Match Report,1.0,0.0,0.0,0.0,0.9,-0.1,0,0,0,0,8.0,23.0,34.8,21.0,2.0,85.7,59.8,5.0,100.0,68.4,8.0,0.0,0.0,0.0,10.2,370.0,493.0,75.1,7196.0,2498.0,169.0,195.0,86.7,126.0,160.0,78.8,64.0,109.0,58.7,2,1.9,16.0,28.0,11.0,6.0,30.0,493.0,432.0,61.0,10.0,2.0,111.0,22.0,16.0,4.0,3.0,1.0,0.0,300.0,75.0,118.0,117.0,291.0,24.0,40.0,8.0,370.0,2.0,12.0,26.0,12.0,31.0,27.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,6.0,1.0,3.0,11.0,27.3,8.0,62.0,14.0,22.6,15.0,32.0,15.0,10.0,1.0,0.0,9.0,14.0,,33.0,0.0,55.0,618.0,42.0,143.0,300.0,214.0,26.0,557.0,3.0,8.0,37.5,4.0,0.0,327.0,2067.0,1067.0,47.0,17.0,5.0,15.0,10.0,470.0,370.0,78.7,30.0,3,0,0,11.0,8.0,3.0,16.0,14.0,6.0,0.0,0.0,0,109.0,23.0,31.0,42.6,BrightonandHoveAlbion
30,2018-02-10,15:00,Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,1,14.0,6.0,42.9,0.07,0.17,17.5,0.0,0,0,1.0,1.0,0.07,0.0,0.0,Match Report,1.0,0.0,0.0,0.0,0.8,-0.2,1,0,1,0,8.0,28.0,28.6,19.0,1.0,78.9,55.9,13.0,100.0,64.1,16.0,1.0,6.3,0.0,12.7,255.0,373.0,68.4,5243.0,2356.0,112.0,137.0,81.8,94.0,126.0,74.6,46.0,96.0,47.9,1,0.9,13.0,27.0,7.0,1.0,38.0,373.0,328.0,45.0,7.0,0.0,86.0,12.0,11.0,4.0,1.0,1.0,1.0,186.0,68.0,119.0,73.0,220.0,29.0,19.0,4.0,255.0,3.0,12.0,15.0,12.0,24.0,19.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,17.0,19.0,9.0,3.0,13.0,29.0,44.8,16.0,234.0,68.0,29.1,108.0,90.0,36.0,23.0,8.0,1.0,15.0,25.0,,58.0,0.0,41.0,551.0,88.0,232.0,194.0,150.0,22.0,507.0,12.0,18.0,66.7,12.0,0.0,269.0,1340.0,690.0,23.0,6.0,2.0,15.0,7.0,358.0,255.0,71.2,38.0,0,0,0,12.0,8.0,3.0,11.0,25.0,17.0,0.0,1.0,0,96.0,42.0,37.0,53.2,BrightonandHoveAlbion
31,2018-02-17,15:00,FA Cup,Fifth round,Sat,Home,W,3,1,Coventry City,3,20.0,6.0,30.0,0.15,0.5,,,0,0,,,,,,Match Report,2.0,1.0,50.0,0.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,10.0,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13.0,8.0,3.0,34.0,10.0,7.0,,,0,,,,,BrightonandHoveAlbion
32,2018-02-24,15:00,Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,4,15.0,4.0,26.7,0.2,0.75,18.4,0.0,1,1,3.2,2.4,0.17,0.8,0.6,Match Report,1.0,1.0,0.0,0.0,0.3,0.3,0,0,0,0,16.0,24.0,66.7,16.0,1.0,81.3,48.8,11.0,100.0,64.2,5.0,1.0,20.0,1.0,22.0,322.0,425.0,75.8,6756.0,2631.0,131.0,155.0,84.5,124.0,151.0,82.1,59.0,97.0,60.8,3,1.4,11.0,26.0,8.0,0.0,36.0,425.0,393.0,32.0,5.0,2.0,56.0,13.0,8.0,3.0,1.0,1.0,0.0,235.0,62.0,128.0,99.0,261.0,31.0,11.0,8.0,322.0,3.0,9.0,11.0,11.0,25.0,21.0,1.0,1.0,1.0,1.0,0.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,23.0,16.0,16.0,7.0,0.0,8.0,18.0,44.4,10.0,136.0,46.0,33.8,53.0,56.0,27.0,13.0,5.0,0.0,8.0,14.0,,33.0,1.0,47.0,555.0,57.0,195.0,257.0,132.0,32.0,523.0,8.0,13.0,61.5,8.0,0.0,282.0,1586.0,850.0,36.0,10.0,7.0,11.0,11.0,404.0,322.0,79.7,36.0,1,0,0,18.0,4.0,3.0,8.0,14.0,16.0,1.0,0.0,1,98.0,27.0,12.0,69.2,BrightonandHoveAlbion
33,2018-03-04,13:30,Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,2,13.0,6.0,46.2,0.15,0.33,15.2,0.0,0,0,0.9,0.9,0.07,1.1,1.1,Match Report,7.0,6.0,85.7,0.0,1.1,0.1,0,0,0,0,8.0,21.0,38.1,18.0,0.0,88.9,59.0,5.0,100.0,62.0,10.0,0.0,0.0,1.0,8.4,223.0,322.0,69.3,4757.0,1957.0,91.0,111.0,82.0,82.0,110.0,74.5,44.0,89.0,49.4,2,0.8,9.0,18.0,6.0,2.0,22.0,322.0,281.0,41.0,12.0,1.0,62.0,16.0,10.0,6.0,1.0,2.0,2.0,168.0,55.0,99.0,74.0,187.0,21.0,16.0,5.0,223.0,5.0,9.0,3.0,10.0,21.0,16.0,4.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,14.0,10.0,7.0,4.0,9.0,23.0,39.1,14.0,147.0,45.0,30.6,57.0,61.0,29.0,18.0,4.0,0.0,14.0,5.0,,33.0,0.0,33.0,444.0,67.0,164.0,171.0,132.0,22.0,404.0,5.0,7.0,71.4,5.0,1.0,215.0,1364.0,754.0,32.0,8.0,6.0,14.0,8.0,275.0,223.0,81.1,33.0,3,0,0,19.0,11.0,6.0,10.0,5.0,14.0,0.0,0.0,0,85.0,16.0,21.0,43.2,BrightonandHoveAlbion
